Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Senegal,SEN,1174.819175,1176.241296,1141.930962,1130.914369,1142.096278,1124.694523,1123.92938,1078.040947,1112.523019,1009.40535,1063.996691,1031.592407,1065.504966,976.799109,988.9470232,1034.713392,1098.025457,1042.980691,978.708556,1022.533575,1037.323898,1063.436521,1118.730023,1027.590536,1039.417148,1045.90769,1048.04622,1081.546844,1041.982913,1052.582932,1015.037107,1012.702741,997.7366456,983.9125893,957.688033,984.8240799,980.7745216,987.407914,1021.941896,1061.283157,1076.892305,1096.895422,1071.458451,1103.902887,1126.635512,1145.707636,1142.294956,1144.067823,1155.550931,1155.992059,1163.227588,1147.092961,1160.917539,1157.11513,1196.164308,1238.1264,1281.546121,1339.568001,1384.642075,1409.970821,1391.046955,1443.325919,1465.10575
Singapore,SGP,3611.953651,3777.394635,3951.76047,4239.992662,4004.458794,4214.509287,4529.52603,4984.784177,5562.320077,6237.250937,6997.199029,7722.864512,8590.608648,9325.566113,9732.727063,9974.220918,10572.5669,11141.5798,11863.69397,12834.16009,13953.89017,14737.30059,15106.25077,16186.91451,17280.37038,17149.3155,17396.02814,18986.7527,20595.97514,22031.89713,23272.70009,24132.71533,24973.43114,27139.95243,29220.27279,30379.89911,31349.31718,32835.25185,31043.10818,32557.04699,34890.08114,33597.86908,34598.82675,36709.7965,39856.63562,41798.48808,44159.41018,46178.81395,44601.57993,43331.87466,48752.05154,50713.53264,51679.35272,53298.97286,54681.93365,55645.60686,56906.63258,59440.19971,61276.94659,61386.23615,59175.81104,67175.864,67359.78988
Solomon Islands,SLB,,,,,,,,,,,,,,,,,,,,,2253.866622,2138.687518,2032.197884,2040.369255,1975.427318,1849.72135,1785.634191,1875.088089,1840.690688,1861.66068,1846.208548,1899.663775,2078.893868,2099.951578,2205.160707,2358.500909,2328.934481,2243.824881,2211.020323,2142.107472,1790.373749,1608.941231,1527.93026,1590.705671,1674.551165,1757.889642,1790.033565,1814.049603,1884.486008,1895.009804,2030.660476,2129.032112,2127.580044,2182.876889,2153.335512,2134.805418,2197.988178,2210.91151,2217.817279,2203.983395,2079.560354,2019.046477,1893.104301
Sierra Leone,SLE,497.4184907,497.8172431,511.2832344,510.5809641,534.5951582,562.0935194,560.7132504,550.0725084,550.2692892,585.6696476,623.8725906,633.2266234,626.9194951,628.932887,638.6781038,637.2118172,622.7447627,611.3823236,613.9068217,628.9911309,646.2485191,651.4003783,668.5272373,640.4929092,652.0716061,603.7439331,596.3358645,622.4594792,562.9393569,553.0131678,549.5748054,555.719369,458.0757059,465.0075009,453.9164276,416.7161348,421.7597054,391.7765201,394.7420044,384.7526852,400.5989343,354.0893913,423.3409816,445.2303594,458.446874,465.7784047,475.1571473,501.8810167,515.9835752,518.1679044,537.3789764,554.5386429,622.2567682,734.3541688,748.9284173,581.2934118,603.408938,611.0839948,617.5295194,634.9856157,608.3381202,619.2692233,626.9020435
El Salvador,SLV,,,,,,2653.550905,2767.898975,2841.676523,2858.131494,2884.280525,2897.824941,2937.457992,3043.212541,3115.26903,3204.561786,3223.248693,3312.752298,3462.726782,3571.671765,3355.57259,2776.58408,2594.61457,2404.12399,2394.39287,2379.412492,2347.620332,2307.694788,2320.566624,2316.945135,2294.729286,2362.444301,2356.517438,2480.594315,2588.198817,2680.105124,2780.048977,2778.945718,2843.828831,2898.200506,2941.483052,2957.371867,2968.631542,3003.698336,3042.83465,3065.418788,3146.470377,3284.772129,3340.095412,3398.577464,3314.298507,3373.043806,3487.03118,3573.785906,3637.422732,3686.095562,3761.51368,3845.022493,3922.776862,4011.539979,4103.824501,3775.57609,4183.259298,4276.955245
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48795.34863,51629.3713,55433.6491,55756.96229,57764.65947,56630.71594,57524.16306,59123.7886,59705.92264,61059.47689,64511.07422,63502.12675,56289.85687,52284.54438,46628.6847,42510.57548,41983.42947,41558.69882,42281.81125,42935.41734,42765.69982,43277.50141,44143.04564,41415.66696,45269.47405,
Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.7040746,477.3395696,507.4829155,520.0980318,547.6166859,543.9980799,543.6143913,511.8988094,512.4512395,509.0526065
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781.246348,2958.400126,3180.513323,3299.259478,2999.168618,3193.259003,3418.78954,3640.275027,3808.094103,4161.595203,4404.959875,4648.19702,4967.619716,5270.958323,5147.568973,5206.086761,5354.200429,5343.578825,5524.967865,5462.734775,5588.979444,5805.898062,5959.521304,6261.5257,6567.908055,6552.084391,7125.218582,7493.161802
Sub-Saharan Africa (excluding high income),SSA,1140.550843,1124.439174,1163.546463,1204.221804,1232.410767,1258.692305,1243.522796,1197.1642,1201.085803,1279.733939,1374.156619,1442.815475,1441.866038,1464.211774,1536.762128,1492.228263,1530.578625,1532.068855,1480.592487,1493.825215,1506.477764,1452.079504,1393.972113,1320.717988,1311.395573,1298.170977,1286.154166,1288.957784,1307.775739,1305.750222,1301.404877,1273.435682,1238.410542,1197.257267,1179.184478,1187.646621,1215.89597,1236.490991,1235.190447,1229.753693,1239.90513,1259.081994,1303.587087,1321.590462,1371.075232,1414.610879,1460.186033,1507.996945,1542.570792,1545.663028,1592.881491,1614.729677,1614.132353,1650.074147,1683.830165,1685.877621,1662.160202,1658.399112,1657.829697,1656.041574,1581.674959,1605.697841,1621.987865
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2287.565049,2297.362951,2302.520294,2082.359964,1074.654868,1171.482379,1199.421045,1071.777765,,,,,,,
Sub-Saharan Africa,SSF,1140.886353,1124.729711,1163.861328,1204.574035,1232.778073,1259.02508,1243.939732,1197.579301,1201.537318,1280.141225,1374.584021,1443.331397,1442.416202,1464.818542,1537.334696,1492.81841,1531.293684,1532.684003,1481.414879,1494.803015,1507.348225,1452.885812,1394.740839,1321.471659,1312.170071,1299.025952,1286.992712,1289.81363,1308.659025,1306.717452,1302.429974,1274.467873,1239.505582,1198.417219,1180.280992,1188.716736,1217.052393,1237.771042,1236.469768,1231.024138,1241.199316,1260.306799,1304.785233,1322.677109,1372.091818,1415.698061,1461.35033,1509.238689,1543.732629,1546.760221,1593.994633,1615.93295,1615.342921,1651.262344,1685.034008,1687.100915,1663.419751,1659.662657,1659.109917,1657.355194,1582.850036,1606.909439,1623.258666
Small states,SST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7262.772954,7404.681823,7604.4539,7846.44401,8323.643668,8610.967532,9257.187849,9796.98439,10150.43756,9994.474755,10521.71187,11005.89158,11187.00218,11343.0132,11519.21428,11588.22341,11611.82445,11536.7745,11602.16567,11662.79903,10894.27801,11261.83625,11753.16256
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.2029489,982.8600862,1037.212614,1047.111079,1088.871594,1156.478714,1169.516832,1212.668861,1223.71346,1214.1063,1212.381876,1222.564406,1259.732433,1296.511598,1292.733055,1336.347009,1368.54515,1406.103382,1412.66966,1422.948828,1420.950296,1395.157528
Suriname,SUR,3874.265755,3920.399859,3927.454773,3994.413749,4103.843806,4441.968254,5118.306447,5545.966734,5768.560535,5828.91185,5792.483813,5832.508433,5717.258316,5631.318301,5679.811309,5874.313556,6438.970268,7158.663626,7709.567955,7755.16175,7115.131091,7605.160442,7258.14853,6936.088129,6747.25271,6801.247671,6764.784003,6273.498415,6674.171284,6848.541086,6470.699583,6593.888173,6564.40065,6083.201925,6228.49416,6114.644127,6045.772241,6262.640379,6283.722615,6081.056296,6098.063173,6244.722748,6312.44094,6602.049826,7067.933658,7305.180034,7642.496984,7943.018858,8179.298305,8331.410925,8664.282646,9070.332756,9214.806097,9386.960416,9316.204221,8907.837258,8382.866284,8425.860679,8751.107602,8756.153812,7275.364964,7029.629939,7141.816496
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6654.904127,6755.598946,7146.602683,7542.111028,8024.387531,8484.220777,8818.210826,8799.885876,8914.598984,9221.521861,9640.865301,10177.72142,10717.17317,11425.90015,12395.75218,13734.45555,14487.70653,13679.08441,14584.26068,14954.57798,15126.0353,15205.39558,15600.36717,16390.88217,16687.98446,17151.65248,17818.23411,18240.99372,17617.4487,18500.41971,18877.95938
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13276.07309,13709.87743,14421.57532,14927.0345,15711.81638,16240.65689,16736.6666,17301.93381,17803.37798,18567.56221,19239.39991,20280.1519,21574.75344,22296.705,20428.16986,20612.58953,20746.98841,20157.00525,19922.47429,20453.83339,20890.16643,21541.17642,22563.75894,23483.52912,24142.08957,22963.93341,24786.79121,25349.75855
Sweden,SWE,16525.36105,17382.13801,18022.77496,18876.32274,20013.82111,20583.86673,20815.22725,21351.29735,22004.15474,22944.54965,24388.29821,24449.86278,24935.66232,25880.45762,26630.77992,27202.34389,27390.37686,26857.5992,27248.57434,28233.24177,28654.97106,28750.80383,29093.16132,29632.69838,30857.97054,31472.59161,32244.54272,33214.95763,33908.73855,34577.48373,34570.30573,33941.98518,33352.53836,32474.42991,33511.64872,34648.11892,35139.40299,36197.63421,37737.46228,39309.597,41117.15243,41601.30768,42377.11964,43194.92617,44891.32321,45990.37433,47864.81086,49145.19583,48544.11589,46043.48094,48369.91004,49539.97261,48885.54842,49048.81875,49855.30101,51545.48361,51955.86107,52576.81028,52983.00686,53490.35182,51952.67313,54816.00585,56029.49526
Eswatini,SWZ,,,,,,,,,,,946.2465852,1047.790448,1074.857082,1139.722623,1171.177773,1295.030227,1229.173532,1202.959414,1179.961199,1177.009161,1280.477243,1425.92063,1401.18989,1372.465628,1410.141117,1411.323887,1524.19828,1681.166818,1710.958849,1858.14342,2174.806136,2124.287387,2108.790776,2109.787568,2159.789192,2264.402469,2303.064322,2333.427161,2359.833931,2397.950538,2411.444924,2411.373859,2494.44754,2571.688071,2647.463243,2790.250788,2941.396842,3054.082429,3062.614991,3096.296069,3199.053542,3254.813373,3411.719361,3521.669337,3530.360904,3583.31129,3594.167067,3638.768782,3696.35985,3766.062999,3672.653346,4025.410852,4012.954495
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36729.70952,38107.62793,40600.92451,39733.50085,38089.81507,37584.98114,36519.99259,35818.02125,32625.21732,30149.58381,32882.18805,28030.41452,29067.58303,31782.1295
Seychelles,SYC,3218.664448,2976.646664,3142.460551,3374.091269,3485.396422,3362.910218,3735.934441,3663.61274,3846.090907,3755.676739,3994.663529,4535.237786,4706.542922,5054.823959,5028.319853,5069.52653,5776.644616,5306.616993,6391.402619,7337.600876,6900.041531,6552.373425,6379.01344,6347.389992,6581.605267,7200.464275,7210.23911,7247.421449,7605.026737,8337.294024,8914.996905,9039.875647,9643.950385,10134.88172,9627.831145,9533.337849,10333.74216,11458.54889,11513.88997,11501.28943,11883.9045,11603.84683,11390.93864,10842.33072,10572.35579,11471.20661,12291.78161,13314.66118,12665.28834,12302.88071,12503.09412,14056.80207,14352.57521,14266.58415,14617.2015,14894.48578,15446.81343,15684.11279,16110.99086,16747.35542,15321.69133,16023.63192,14461.54569
Syrian Arab Republic,SYR,524.222216,563.7920083,681.465918,603.9620153,639.9665555,634.4862748,567.5429511,594.9455914,597.3622829,686.4133565,651.9094116,686.4672772,833.3049577,721.0698124,876.8031524,985.8526735,1069.357533,1014.718582,1077.897839,1050.735142,1162.858151,1211.560577,1205.13744,1192.391252,1064.03001,1124.032156,999.8561315,983.017029,1122.587517,939.0706538,944.7556909,987.4799072,1083.860067,1118.175035,1165.629567,1213.470083,1296.872517,1326.394606,1380.159297,1297.576196,1273.783793,1254.784646,1271.269153,1328.23984,1382.815887,1429.276833,1435.845872,1424.172903,1434.502458,1494.728646,1536.410677,1552.865976,1150.189313,891.4517853,856.2460996,857.4978671,812.7660886,806.0747622,802.5050623,781.3912171,754.6463283,744.6743437,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25240.41319,24009.41197,23173.61231,24190.68979,25783.2941,26417.95734,24726.9474,25080.16449,25438.78329,18122.42502,19386.5198,20323.14878
Chad,TCD,560.2965161,557.2777457,575.8493515,555.6859562,531.2865047,524.4271977,505.5069579,500.1147396,488.6379559,512.328893,511.576684,490.0381255,485.0613456,434.3568361,445.9198165,476.1539882,481.0489162,483.0382991,472.418495,363.5859371,341.1876851,344.6681968,346.3189841,381.1317584,384.0888008,463.3632641,431.3751322,406.5583629,453.9029121,460.3265687,429.2491463,449.2814379,465.1760124,383.2591445,412.8442771,399.999492,391.1730188,399.3881428,412.8431343,396.0118252,379.3515468,409.7036687,429.4269739,473.4680217,605.2393549,682.3538734,662.885505,661.7723647,658.8744606,662.9232528,727.5249451,703.1232151,739.3383648,754.1718133,777.9356811,774.4116031,703.4660071,660.1261338,653.3497615,652.703216,622.2785063,595.6637866,590.3051762
East Asia & Pacific (IDA & IBRD countries),TEA,324.4622396,281.4507842,276.026511,286.4584372,309.7434105,334.8889079,352.0125671,338.2246975,335.4005907,363.6589174,401.5511825,417.3806345,427.1992151,451.8464978,459.3384185,481.5106431,486.7380725,515.2596205,554.0143854,583.965259,618.5670506,643.0698026,672.9246719,712.9179485,771.6367109,819.4122684,863.3292601,926.0366975,998.7050823,1038.752446,1074.916123,1143.337688,1253.322002,1375.876989,1506.139071,1633.739408,1759.680075,1865.898096,1897.656293,1997.251236,2128.452023,2255.691943,2415.825213,2609.583164,2824.378361,3081.153471,3395.641835,3790.578556,4086.325807,4380.226273,4780.027486,5153.447824,5496.707225,5848.490263,6206.870886,6572.915168,6951.962028,7361.883831,7791.130495,8195.048398,8257.981264,8855.418594,9134.30807
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5463.040384,5350.440827,5027.123475,4535.63797,4313.126445,3933.171276,3917.731081,3952.983289,4063.488658,4034.58604,4135.00126,4444.776699,4564.194585,4796.786675,5092.312391,5488.978023,5848.245578,6299.513318,6774.232808,7056.93018,6701.084305,6980.188924,7357.914214,7578.930992,7797.987541,7941.847843,8020.645993,8130.232712,8442.610334,8719.168186,8914.008643,8751.422367,9373.722763,9631.03632
Togo,TGO,455.2586622,502.3195028,512.7078113,529.0868663,592.4076057,666.0528801,704.6950509,715.0777865,720.942482,768.2332732,760.0629908,736.6537543,771.2266444,780.6569967,798.5373404,798.6720683,764.0340654,798.2681803,865.7804571,800.8673096,892.7560032,837.2708766,781.2484225,714.5394531,729.5924886,746.0593946,735.2291058,716.9754209,741.8938128,749.4026525,725.9186544,700.194799,653.3285913,558.4879922,639.9317476,659.9907789,691.4375854,765.5917668,726.5098584,723.1818087,697.4441495,684.4109668,692.2876987,719.8036595,694.2887565,644.9279638,643.6897467,617.8969299,624.7598151,640.696688,660.3281589,680.4724923,704.7756137,726.9745998,748.7345102,770.1433793,782.8961272,794.4229732,812.4575894,832.1414082,830.0472324,859.1973029,888.1756197
Thailand,THA,598.1496473,611.7448812,638.3366649,668.755339,693.0276593,727.2735879,784.2500248,827.0338622,868.6036729,899.4246158,973.9183257,993.3890169,1007.789155,1081.266558,1100.459752,1126.707397,1203.157087,1291.924955,1393.616783,1437.200486,1479.244582,1533.445421,1582.565463,1637.629731,1698.123797,1743.384392,1806.05042,1942.648093,2162.395392,2385.22782,2608.168363,2787.399525,2968.315088,3166.704154,3371.285825,3595.064582,3748.656405,3598.931085,3283.480651,3395.260823,3511.440361,3599.095872,3786.338111,4023.813196,4241.901973,4385.280806,4568.55642,4780.303386,4826.577161,4758.933555,5082.253593,5091.958016,5425.685174,5537.742322,5561.697616,5708.794091,5878.75394,6099.198026,6336.239677,6453.89408,6048.100269,6127.589833,6278.35144
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,1405.015864,1412.464508,1353.75579,1495.450406,1354.603619,1308.320389,1185.144897,826.5908182,683.5854508,529.992947,455.385589,371.8302407,373.0441168,390.3279175,402.6259476,430.3410037,461.5779895,501.0349111,545.2518856,590.0311558,617.9388638,649.1770693,687.0621432,727.5513246,741.3541686,773.6739137,813.5234386,855.680087,898.6443162,937.0034628,970.3625997,1013.391229,1060.996877,1116.293089,1172.079123,1197.210683,1281.960911,1356.317281
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.785546,2876.977463,2681.383442,3533.601132,3281.341436,2715.93204,2684.652386,2165.773337,1965.33491,2060.704099,1799.600437,1897.864671,2176.842205,2261.699865,2326.360257,2300.639187,2345.879183,2432.108462,2711.98325,2968.113161,3249.877747,3672.654739,3835.859959,4119.571799,4643.316541,5066.231736,5481.156834,5935.697157,6208.296655,6478.47003,6784.174349,7089.941805,7422.362521,7064.446507,7275.931053,7297.311054
Latin America & the Caribbean (IDA & IBRD countries),TLA,3340.428946,3445.678994,3490.628206,3459.486868,3609.421452,3706.891065,3783.897091,3842.12201,4011.523109,4174.596487,4336.712269,4521.902354,4732.880172,4995.167942,5194.690657,5257.144061,5412.282897,5536.657863,5644.380196,5923.810963,6189.767135,6111.450199,5961.056723,5690.225552,5778.105426,5839.57017,5924.876549,6004.558389,5911.378647,5894.03626,5769.000622,5848.471536,5904.11922,6072.880459,6284.307051,6219.407364,6358.564073,6596.626166,6683.225168,6609.825743,6744.61737,6663.075352,6598.331663,6675.556372,6943.80533,7132.414073,7414.490202,7719.258417,7921.834723,7650.315148,8073.696428,8345.385361,8468.721701,8611.51801,8637.520694,8577.487766,8458.974426,8534.961302,8595.525435,8578.693736,7953.595302,8468.929671,8738.534058
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.9982556,1084.924921,993.6814971,954.0801866,938.3860112,943.1391539,881.3589121,948.192045,1032.223474,1112.992967,1191.199996,1234.405067,1266.302102,1278.772255,1309.721397,1322.929094,1346.550356,1284.618354,1256.903899,1528.646196,1986.883825,2059.315344,1611.468658
Middle East & North Africa (IDA & IBRD countries),TMN,,,,,,1730.681494,1796.871026,1899.260249,2043.077052,2220.981244,2352.779622,2474.394865,2735.410261,2814.83436,2914.095019,2912.998969,3261.343846,3176.203013,2973.166239,2817.278452,2571.842534,2487.778878,2716.974239,2774.565128,2685.077661,2691.818509,2559.094665,2527.270642,2462.404693,2442.740071,2656.84848,2565.012421,2634.036517,2631.406535,2632.266138,2653.421839,2772.299036,2821.009983,2950.303107,3025.022825,3150.160155,3177.50691,3222.121036,3236.085301,3417.638124,3501.698553,3614.947824,3763.931719,3829.965865,3854.155354,3977.81306,3861.820736,3930.775701,3870.163694,3860.017051,3811.773554,3942.205118,3998.160937,4001.666516,3969.392097,3784.452066,3890.187699,3995.502585
Tonga,TON,,,,,,,,,,,,,,,,,,,,,,2294.551946,2401.235222,2447.57484,2489.070996,2651.413985,2706.946966,2778.778604,2711.257827,2709.655826,2644.91203,2806.536839,2806.522168,2904.642511,3041.189995,3257.5501,3309.150576,3334.228931,3393.118663,3496.983659,3506.266147,3616.319291,3769.941932,3834.567985,3719.825467,3701.799626,3676.909199,3671.38808,3835.211599,3628.620778,3649.635356,3890.217703,3926.215084,3953.666115,4050.993287,4117.931047,4405.749412,4564.736876,4587.280141,4628.448013,4637.675453,4481.478352,
South Asia (IDA & IBRD),TSA,330.2788473,336.1899668,339.5248386,349.1155213,367.384674,356.9910933,353.3273078,366.5381884,374.7064998,387.2922957,400.8974994,394.7434868,379.4070185,385.0933124,385.5513002,402.7398273,403.9444187,419.3873844,435.0000637,414.2841468,431.0509031,448.2956389,454.8921511,473.7509704,482.1709404,496.6374941,508.6147881,518.2546723,548.9415467,565.4296317,582.712964,582.1647545,602.5775031,614.5867866,636.8504926,665.9651199,696.1312037,707.3684005,731.086723,770.6166946,786.8711771,806.10561,819.2653202,861.9690076,910.9304249,964.0225822,1021.159154,1077.852528,1097.347194,1156.605522,1223.750215,1267.219782,1316.805324,1377.412999,1452.987787,1539.470601,1639.304468,1724.937692,1812.680792,1862.497101,1756.622647,1882.247593,1986.135029
Sub-Saharan Africa (IDA & IBRD countries),TSS,1140.886353,1124.729711,1163.861328,1204.574035,1232.778073,1259.02508,1243.939732,1197.579301,1201.537318,1280.141225,1374.584021,1443.331397,1442.416202,1464.818542,1537.334696,1492.81841,1531.293684,1532.684003,1481.414879,1494.803015,1507.348225,1452.885812,1394.740839,1321.471659,1312.170071,1299.025952,1286.992712,1289.81363,1308.659025,1306.717452,1302.429974,1274.467873,1239.505582,1198.417219,1180.280992,1188.716736,1217.052393,1237.771042,1236.469768,1231.024138,1241.199316,1260.306799,1304.785233,1322.677109,1372.091818,1415.698061,1461.35033,1509.238689,1543.732629,1546.760221,1593.994633,1615.93295,1615.342921,1651.262344,1685.034008,1687.100915,1663.419751,1659.662657,1659.109917,1657.355194,1582.850036,1606.909439,1623.258666
Trinidad and Tobago,TTO,4280.486327,4779.964976,4819.180309,4997.775824,5286.430205,5236.750084,5367.46923,5402.126526,5613.26642,5702.066524,5842.377429,5836.814905,6095.574268,6114.860728,6263.924335,6273.725024,6590.040886,7098.117568,7703.161284,7867.490324,8565.305659,8841.006254,9062.345565,8030.808052,7482.882806,7084.705266,6758.955098,6371.675319,6057.04122,5951.415661,5992.063827,6131.571802,6701.70944,6613.28299,6810.144773,7034.852561,7504.549729,8040.10883,8664.404621,9328.032499,9933.319685,10298.1975,11054.448,12579.93648,13503.98531,14259.64748,16051.10662,16717.78255,17186.24487,16333.10722,16766.94077,16603.108,17710.31474,18204.08234,18776.16443,18508.7705,17008.9733,16090.81029,15716.42973,15614.99139,14214.38682,13997.62109,14155.1748
Tunisia,TUN,,,,,,1089.602213,1104.525521,1079.661083,1161.226473,1184.148803,1206.97075,1299.759074,1490.644091,1441.990432,1516.930214,1581.540827,1659.817112,1670.579748,1732.088262,1799.435579,1885.339084,1940.364162,1883.061826,1922.215555,1980.252853,2036.998614,1955.368665,2033.729572,1986.141727,1974.914755,2085.533448,2121.017996,2239.90278,2244.425804,2273.726729,2289.397385,2417.507809,2515.066818,2602.919857,2729.234783,2827.3788,2904.821762,2914.246862,3021.582007,3179.303528,3259.708999,3399.493456,3594.38175,3711.628808,3787.664096,3860.622856,3734.491282,3842.555575,3892.07528,3967.183188,3960.924849,3961.35248,4006.874087,4070.149816,4094.877941,3699.283741,3830.374262,3894.166687
Turkiye,TUR,2506.090238,2468.308104,2535.943175,2692.212701,2766.382592,2775.433275,3010.05395,3071.015647,3196.175225,3246.337521,3274.081211,3378.489167,3548.552297,3583.358006,3702.512701,3887.102285,4206.020954,4256.335513,4227.697946,4114.219726,3931.456247,4040.571301,4096.382439,4201.589611,4382.912236,4469.496216,4683.075823,5024.618531,5040.34747,4957.363288,5315.123406,5256.924942,5425.449253,5739.242662,5376.159176,5702.378584,6022.827614,6375.211278,6427.286981,6124.720808,6454.571761,5993.82821,6291.665275,6566.827124,7112.491037,7648.3034,8074.334027,8414.253504,8376.149246,7862.870765,8396.92342,9201.337261,9519.815089,10195.84758,10556.11704,11049.99511,11264.61457,11953.66642,12148.29425,12073.87155,12179.66117,13449.92617,14055.10556
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348.302581,2388.318423,2425.87737,2512.066644,2758.219471,2613.078259,2450.655405,2690.483065,3106.249076,3055.768238,3026.740292,3032.088445,3325.005959,3161.031506,3050.381755,2872.998194,2908.446952,3079.654885,3245.630055,3003.018585,2896.763279,3050.892252,2943.613623,3053.591493,3058.914756,3384.383201,3584.190064,3680.083895,3718.430977,4197.242092,3976.796234,3999.761062,3988.406241
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.3284912,517.5109863,539.5649414,536.7528687,526.4207764,516.1789551,504.3010254,505.9003906,519.0629883,526.4904175,531.9822998,543.3513184,552.0678101,569.9001465,594.5988159,617.6513062,646.2565918,675.6123657,699.8627319,726.5927734,747.2716675,767.2334595,795.0460205,832.0100708,844.5679932,875.1129761,905.4842529,929.7998047,959.8522949,990.6271973,1012.498962,1039.510498,1028.911865,1041.75061,1057.658325
Uganda,UGA,,,,,,,,,,,,,,,,,,,,,,,359.0401144,370.3563438,359.2578782,337.655563,329.169326,331.7690822,347.9757958,358.3939145,369.4873992,377.4471692,377.2695184,394.8026098,406.264604,440.9026767,468.03062,477.7940105,486.5367845,508.9746795,508.7619921,519.0863275,547.1434767,564.6645701,585.5212832,604.7660079,650.7400753,685.0880772,723.2683391,750.2644046,769.7903701,817.9584504,825.1218118,830.4803693,847.3522888,864.1800593,875.7962531,872.1858765,896.1625319,922.0231741,918.1200979,920.5476145,934.340839
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,3155.322021,3221.980225,3330.480713,3112.037109,2835.328613,2547.288086,2184.366943,1692.509033,1497.810059,1360.041992,1331.318481,1317.74646,1327.567383,1420.116699,1561.410278,1660.477905,1833.314087,2065.166504,2144.248047,2322.244873,2528.081299,2598.833252,2215.272217,2315.100098,2449.958008,2459.75708,2466.484375,2346.237305,2124.662598,2185.317383,2246.73877,2336.976563,2425.634766,2350.400146,2452.98291,2032.850098
Upper middle income,UMC,1125.259756,1121.724419,1140.725342,1153.352467,1222.508297,1276.544509,1320.239306,1330.037306,1374.211691,1443.695753,1524.66548,1587.627049,1655.550944,1749.19362,1818.714662,1875.02027,1936.448288,1999.052232,2071.19378,2178.208997,2285.625512,2310.374179,2319.369553,2302.122408,2408.022223,2483.544856,2557.309897,2654.485595,2713.226396,2742.312247,2735.541532,2733.700573,2735.940568,2822.289374,2896.369308,2970.005146,3093.295678,3237.036272,3275.446543,3357.299736,3536.913578,3630.295008,3767.166282,3956.339542,4236.395211,4522.706055,4881.492008,5304.784932,5603.004232,5708.713905,6137.762039,6508.879222,6834.939706,7150.896231,7425.630414,7683.611108,7947.62088,8299.102092,8649.118165,8949.980452,8844.818688,9480.017282,9747.162812
Uruguay,URY,6636.645979,6716.761532,6531.215081,6466.284916,6550.571908,6549.795621,6684.067646,6381.142543,6448.401231,6778.496178,6896.110953,6841.417745,6713.82246,6694.94738,6848.321957,7219.41108,7453.834836,7514.928789,7874.08756,8319.87331,8767.217258,8866.945489,7966.519224,7114.329072,6998.040944,7063.189637,7642.515178,8205.951156,8276.141032,8313.132338,8286.698233,8529.701015,9152.651891,9342.520742,9965.603718,9765.152879,10251.27075,11064.29886,11501.85114,11270.67626,11008.63816,10557.50454,9724.987929,9792.163334,10271.01178,11024.38804,11460.28251,12186.59575,13031.85844,13552.24456,14572.76323,15284.06328,15780.26444,16463.01551,16943.69106,16950.75317,17181.90676,17437.85492,17440.38194,17563.20794,16459.97798,17342.79106,18214.80754
